id,title,publication_year,doi,authors,abstract,biorepository_related
https://openalex.org/W4255777681,Our Changing Planet: The U.S. Global Change Research Program for Fiscal Year 2013,2013,https://doi.org/10.7930/ocpfy2013,"U.S. Global Change Research Program, Subcommittee on Global Change Research",2) inform decisions;(3) conduct sustained assessments; and (4) communicate and educate.It also reinforces the importance of partnerships that leverage Federal investments and foster broad,FALSE
https://openalex.org/W4252191380,Our Changing Planet: The U.S. Global Change Research Program for Fiscal Year 2017,2016,https://doi.org/10.7930/ocpfy2017,"U.S. Global Change Research Program, Subcommittee on Global Change Research","the context of the carbon cycle, and water-",FALSE
https://openalex.org/W2614331424,A case study of ECN data conversion for Korean and foreign ecological data integration,2017,https://doi.org/10.1186/s41610-017-0039-y,"Hyeonjeong Lee, Miyoung Shin, Ohseok Kwon","In recent decades, as it becomes increasingly important to monitor and research long-term ecological changes, worldwide attempts are being conducted to integrate and manage ecological data in a unified framework. Especially domestic ecological data in South Korea should be first standardized based on predefined common protocols for data integration, since they are often scattered over many different systems in various forms. Additionally, foreign ecological data should be converted into a proper unified format to be used along with domestic data for association studies. In this study, our interest is to integrate ECN data with Korean domestic ecological data under our unified framework. For this purpose, we employed our semi-automatic data conversion tool to standardize foreign data and utilized ground beetle (Carabidae) datasets collected from 12 different observatory sites of ECN. We believe that our attempt to convert domestic and foreign ecological data into a standardized format in a systematic way will be quite useful for data integration and association analysis in many ecological and environmental studies.",FALSE
https://openalex.org/W4386585200,Broadening Student Engagement To Build the Next Generation of Cyberinfrastructure Professionals,2023,https://doi.org/10.1145/3569951.3597567,"Angela P. Murillo, Donald Brower, Sarowar Hossain, Kerk F. Kee, Anirban Mandal, Jarek Nabrzyski, E. Kilburn Scott, Nicole Virdone, Rodney Ewing, Ewa Deelman","The CI Compass Fellowship Program (CICF) was developed to broaden undergraduate student participation in cyberinfrastructure (CI) research, development, and operations. CICF is a distinctive program for undergraduate students pursuing studies in computer science, information science, data science, and other related fields. During year one of the program, CICF had six students participate from two institutions. During year 2 of the program, CICF had fourteen students participate from nine institutions. This poster provides details of the CICF program development and summarizes the impact of the first two years.",FALSE
https://openalex.org/W3094038241,NEON Imaging Spectrometer (NIS) Calibration Updates,2020,NA,"A. K. Shrestha, Tristan Goulden, Ian Crocker, J. Boardman","The NIS (NEON Imaging Spectrometer) is an airborne pushbroom hyperspectral instrument developed by NASA Jet Propulsion Laboratory (JPL) for the National Ecological Observation Network (NEON) and is included in all three of NEON’s Airborne Observation Platform (AOP) payloads. NEON, funded by the National Science Foundation (NSF), is a continental-scale observatory designed to collect long-term data to better understand and forecast impacts of climate change, land use change and invasive species (Kampe et al. 2010). NEON has recently completed the construction phase and is in the initial operational phase, which represents annual activities that will be repeated for the remaining 30-year lifetime of the project (Goulden et al. 2019). The AOP begun data collection in 2013, although only a small subset of NEON sites was collected. By 2018 and 2019, AOP was collecting data in 16 domains annually, representing the typical data collection scenario during the operational phase of the NEON project. NEON provides 28 data products from AOP, which are publicly available and can be freely accessed from NEON data portal: https://data.neonscience.org/home. In addition to the NIS, AOP payloads include a discrete and full-waveform lidar and a high resolution RGB camera.\nThe NIS design is based on AVIRIS (Airborne Visible/Infrared Imaging Spectrometer) NextGen Imaging Spectrometer and measures radiant energy both in VNIR (Visible-Near Infrared) and SWIR (Shortwave Infrared) spectral region (380-2510 nm) with ~5 nm sampling and 1 mRad instantaneous field of view (IFOV) (Kuester et al. 2010). This 1 mRad IFOV leads to a ground resolution of 1m at a typical flight altitude of ~1000m. In order to ensure the accuracy of the measurements, the NIS requires stable and consistent annual calibrations (Leisso et al. 2014). Assessment of NIS calibration datasets revealed anomalies that should be characterized and corrected to improve the accuracy of NIS datasets. This presentation will briefly discuss the current status of NEON project and provides detailed description of NIS calibration improvements including: 1) characterizing NIS stray light anomalies, 2) techniques implemented to correct such anomalies, and 3) NIS stability analysis.\nGoulden T., B. Hass, J. Musinsky, and A. K. Shrestha, 2019, ""Status of NEON's Airborne Observation Platform"", AGU Fall Meeting, 9-13 December, 2019, San Francisco, CA, USA,\nKampe T. U., B. R. Johnson, M. Kuester, and M. Keller, 2010, ""NEON: the first continental-scale ecological observatory with airborne remote sensing of vegetation canopy biochemistry and structure"", Journal of Applied Remote Sensing 4(1), 043510 (1 March 2010). https://doi.org/10.1117/1.3361375\nKuester M. A., J.T. McCorkel, Johnson, B.R., and Kampe T.U., 2010, ""Radiometric Calibration Concept of Imaging Spectrometers for a long-term Ecological Remote Sensing Project""\nLeisso N., Kampe T., Karpowicz B., 2014, ""Calibration of the National Ecological Observatory Network's airborne imaging spectrometers"", 2014 IEEE Geoscience and Remote Sensing Symposium, Quebec City, QC, 2014, pp. 2625-2628. doi: 10.1109/IGARSS.2014.6947012",TRUE
https://openalex.org/W4225340290,"Canopies, the Final Frog-tier: Exploring responses of a specialist treefrog to prescribed fire in a pyrogenic ecosystem",2022,https://doi.org/10.21203/rs.3.rs-1511197/v1,"Ian Biazzo, Pedro F. Quintana‐Ascencio","<title>Abstract</title> <bold>Background: </bold>Pine flatwoods of the Southeast United States evolved with frequent wildfires. Land managers today mostly use prescribed burns to control fuels but also to restore historical lightning-caused wildfires dynamics. Though coarse outcomes of this practice are well-understood, fine scale impacts on many animal assemblages are still being explored. Frogs, for example, have upland and wetland requirements, limited mobility, and skin susceptible to desiccation and chemicals. Treefrogs, which are typically nontargeted for management, spend most of their lives in uplands away from water. When fire approaches, these animals will escape to an unburned area, hide in place, or die. <bold>Results: </bold>We assessed impacts of prescribed fire on the dynamics of an upland flatwoods specialist, the pinewoods treefrog <italic>Dryophytes femoralis</italic> using a replicated before-after-control-impact field experiment. Using single rope technique and climbing equipment, we set PVC pipes as treefrog refugia at 3m, 6m, 9m, and 9+m in Longleaf Pines, <italic>Pinus palustris</italic> (n=12 tress). Three trees were selected in each patch per treatment: two unburned and two burned patches during the 2021 burning season (n=4 patches). Every two weeks between March and September we checked pipes for frogs and assigned them unique Visible Implant Elastomer (VIE) marks. We obtained data from 76 individuals with an additional 198 recaptures. Using mark-recapture methods and mixed linear models with Bayesian framework, we modeled abundance, survival, and vertical movement. Survival and recapture were comparable among treatments, but abundance, new frogs and probability of moving up or down a tree varied. Frogs in trees in burned units were more likely to stay in place and less likely to descend to lower heights. We observed an increased probability of finding new frogs and more abundance in trees after a fire compared to unburned controls. <bold>Conclusions: </bold>We found the prevailing mechanism for resiliency to fire for pinewoods treefrogs was migration up large pines, then recolonization of the shrub layer when it regreens post-fire. This finding substantiates conclusions from other works that integrity of mature pines is key to sustaining native biodiversity. Future work and management should consider the three-dimensional structure of habitat when developing burn prescriptions and study designs.",FALSE
https://openalex.org/W2789168579,UNH Professor to Direct NSF’s National Ecological Observatory Network,2013,NA,David Sims,NA,NA
https://openalex.org/W4296546778,Comment on essd-2022-277,2022,https://doi.org/10.5194/essd-2022-277-rc1,"Xiaojin Qian, Liangyun Liu, Xidong Chen, Xiao Zhang, Siyuan Chen, Qi Sun","Leaf chlorophyll content (LCC), a prominent plant physiological trait and a proxy for leaf photosynthetic capacity, plays a crucial role in the monitoring of agriculture and carbon cycle modeling. In this study, global 500 m LCC weekly dataset (GLCC) for the period 2003–2012 to 2018–2020 were produced from ENVISAT MERIS and Sentinel-3 OLCI satellite data using a physically-based radiative transfer modeling approach. Firstly, five look-up-tables (LUTs) were generated using PROSAIL-D and PROSPECT-D+4-Scale models for woody and non-woody plants, respectively. For the four LUTs applicable to woody plants, each LUT contains three sub-LUTs corresponding to three types of crown height. For the one LUT applicable to non-woody vegetation type, it includes 25 sub-LUTs corresponding to five kinds of canopy structure and five kinds of soil background. The average of the LCC inversion results of all sub-LUTs for each plant function type (PFT) was considered as the retrieval. The LUT algorithm was validated using the synthetic dataset, which gave an R2 value higher than 0.79 and an RMSE value lower than 10.5 μg cm−2. Then, the GLCC dataset was generated using the MERIS/OLCI multispectral data over 2003–2012 and 2018–2020 at a spatial resolution of 500 m and temporal resolution of one week. The GLCC dataset was validated using 161 field measurements, covering six PFTs. The validation results yielded an overall accuracy of R2 = 0.41 and RMSE = 8.94 μg cm−2. Finally, the GLCC dataset presented acceptable consistency with the existing MERIS LCC dataset developed by Croft et al. (2020). OLCI, as the successor to MERIS data, was used for the first time to co-produce LCC data from 2003–2012 to 2018–2020 in conjunction with MERIS data. This new GLCC dataset spanning nearly 20 years will provide a valuable opportunity for the monitoring of vegetation growth and terrestrial carbon cycle modeling. The GLCC dataset is available at https://doi.org/10.25452/figshare.plus.20439351 (Qian et al., 2022b).",FALSE
https://openalex.org/W4394910354,Standardized NEON Organismal Data for Biodiversity Research,2024,https://doi.org/10.21079/11681/48421,"Daijiang Li, Sydne Record, Eric R. Sokol, Matthew E. Bitters, Melissa Y. Chen, Y. Chung, Matthew R. Helmus, Ruvi Jaimes, Max Janse, Marta A. Jarzyna, Michael G. Just, Jalene M. LaMontagne, Brett A. Melbourne, Wynne E. Moss, Kari Norman, Stephanie M. Parker, Natalie Robinson, Bijan Seyednasrollah, C. W. Smith, Sarah A. Spaulding, Thilina D. Surasinghe, Sarah K. Thomsen, Phoebe L. Zarnetske","Understanding patterns and drivers of species distribution and abundance, and thus biodiversity, is a core goal of ecology. Despite advances in recent decades, research into these patterns and processes is limited by a lack of standardized, high-quality, empirical data spanning large spatial scales and long time periods. The NEON fills this gap by providing freely available observational data generated during robust and consistent organismal sampling of several sentinel taxonomic groups within 81 sites distributed across the US and will be collected for at least 30 years. The breadth and scope of these data provide a unique resource for advancing biodiversity research. To maximize the potential of this opportunity, however, it is critical that NEON data be accessible and easily integrated into investigators’ workflows and analyses. To facilitate its use for biodiversity research and synthesis, we created a workflow to process and format NEON organismal data into the ecocomDP (ecological community data design pattern) format available through the ecocomDP R package; provided the standardized data as an R data package (neonDivData). We briefly summarize sampling designs and data wrangling decisions for the major taxonomic groups included. Our workflows are open-source so the biodiversity community may: add additional taxonomic groups; modify the workflow to produce datasets appropriate for their own analytical needs; and regularly update the data packages as more observations become available. Finally, we provide two simple examples of how the standardized data may be used for biodiversity research. By providing a standardized data package, we hope to enhance the utility of NEON organismal data in advancing biodiversity research and encourage the use of the harmonized ecocomDP data design pattern for community ecology data from other ecological observatory networks.",FALSE
https://openalex.org/W4309442547,Approximating carbon fixation - how important is the Calvin-Benson cycle steady-state assumption?,2022,https://doi.org/10.1101/2022.11.18.517021,"Marvin van Aalst, Oliver Ebenhöh, Berkley J. Walker","Plants use light energy to produce ATP and redox equivalents for metabolism. Since during the course of a day plants are exposed to constantly fluctuating light, the supply of ATP and redox equivalents is also fluctuating. Further, if the metabolism cannot use all of the supplied energy, the excess absorbed energy can damage the plant in the form of reactive oxygen species. It is thus reasonable to assume that the metabolism downstream of the energy supply is dynamic and as being capable of dampening sudden spikes in supply is advantageous, it is further reasonable to assume that the immediate downstream metabolism is flexible as well. A flexible metabolism exposed to a fluctuating input is unlikely to be in metabolic steady-state, yet a lot of mathematical models for carbon fixation assume one for the Calvin-Benson-Bassham (CBB) cycle. Here we present an analysis of the validity of this assumption by progressively simplifying an existing model of photosynthesis and carbon fixation.",FALSE
https://openalex.org/W4251043853,"Peer Review #1 of ""Remote sensing pipeline for tree segmentation and classification in a mixed softwood and hardwood system (v0.1)""",2019,https://doi.org/10.7287/peerj.5837v0.1/reviews/1,"Conor McMahon, J Barbosa, G Asner, T Blaschke, M Clark, D Roberts, D Clark, M Dalponte, H rka, T Gobakken, D Gianelle, E Naesset, A Fletcher, P Erskine, J Heinzel, B Koch, H Kaartinen, J Hyypp, X Yu, M Vastaranta, H Hyypp, A Kukko, M Holopainen, C Heipke, M Hirschmugl, F Morsdorf, E Naesset, J Pitknen, S Popescu, S Solberg, B Wolf, J Wu, M Keller, D Schimel, W Hargrove, F Hoffman, A Lee, R Lucas, S Marconi, S Graves, D Gong, M Nia, M Le Bras, B Dorr, P Fontana, J Gearhart, C Greenberg, D Harris, S Kumar, A Nishant, J Prarabdh, S Rege, S Bohlman, E White, D Wang, F Morsdorf, E Meier, B Ktz, K Itten, M Dobbertin, B Allgwer, D Mulla, S Popescu, R Wynne, R Rose, D Byler, J Eastman, E Fleishman, G Geller, S Goetz, L Guild, H Hamilton, M Hansen, R Headley, J Hewson, N Horning, B Kaplin, N Laporte, A Leidner, P Leimgruber, J Morisette, J Musinsky, L Pintea, A Prados, V Radeloff, M Rowen, S Saatchi, S Schill, K Tabor, W Turner, A Vodacek, J Vogelmann, M Wegmann, D Wilkie, C Wilson, P Sisodia, V Tiwari, A Kumar, P Sisodia, V Tiwari","Identification challenge is a new periodic competition focused on improving and generalizing remote sensing processing methods for forest landscapes.I created a pipeline to perform three remote sensing tasks.First, a marker-controlled watershed segmentation thresholded by vegetation index and height was performed to identify individual tree crowns within the canopy height model.Second, remote sensing data for segmented crowns was aligned with ground measurements by choosing the set of pairings which minimized error in position and in crown area as predicted by stem height.Third, species classification was performed by reducing the dataset's dimensionality through Principle Component Analysis and then constructing a set of maximum likelihood classifiers to estimate species likelihoods for each tree.Of the three algorithms, the classification routine exhibited the strongest relative performance, with the segmentation algorithm performing the least well.",FALSE
https://openalex.org/W4384806904,ВИБІР МЕТОДУ КЛАСТЕРИЗАЦІЇ ДЛЯ ЗАДАЧІ НАВІГАЦІЇ КРОКУЮЧОГО РОБОТА У НЕСТРУКТУРОВАНИХ СЕРЕДОВИЩАХ,2023,https://doi.org/10.31891/2219-9365-2023-74-5,"Artem Sazonov, Данило ЗГУРСЬКИЙ, Олексій КУЧКІН","Для нестандартних умов роботи роботів в більшості випадків можуть не підійти прості методи, що реалізовуються в пристроях для побутових потреб та тих, які використовуються в структурованому середовищу з дорогами, помітними перешкодами чи з певними мітками на які спирались би алгоритми виявлення перешкод та побудови маршруту. Якщо необхідно провести пошукові чи евакуаційні заходи, використовуючи крокуючих роботів, то це вже складні умови з певними особливостями. Головне завдання статті полягає у знаходженні такого методу кластеризації, який би показував гарні результати в неструктурованому середовищі з необхідною точність. В роботі розглянуто загальновідомі методи кластеризації даних, що поділяються на чотири основні групи, які основані на різних шляхах обробки даних та розподілення їх на кластери. Наводяться основні поняття, на яких ґрунтуються принципи та алгоритми роботи методів. На аналізі переваги та недоліки обирається група методів, яка є найоптимальнішою для заданої задачі. Експериментальне порівняння обраних методів проводиться на хмарах точок неструктурованих середовищ. Результати аналізуються на структуру виділених кластерів, виявлення шуму та швидкодію з урахуванням параметрів, що необхідні для роботи методу. Після аналізу якості кластеризації обирається метод з найкращими результатами для подальших досліджень. Для випробувань методу використовуються навісні, від’ємні та додатні перешкоди, такі як крони дерев, обрив та пагорби.",FALSE
https://openalex.org/W4365799788,"Is the ocean science data repository, JOISS able to be FAIR?",2022,https://doi.org/10.22761/dj2022.4.2.005,"Tae Yoon Song, Ji Yoon Lee, Woo Ram Kim, Soyeona Park, TaeKeun Rho","As the global open science movement has recently proven its effectiveness in responding to the corona pandemic, research on disciplinary or institutional data repositories and establishing service platforms for the open and sharing research data are also active in Korea. The purpose of the research data repository is not to manage data per se but to discover and innovate knowledge and to integrate and reuse subsequent data and knowledge. Therefore, recent repository-related studies emphasize implementing the FAIR principle in this collaborative process, from observation to data documentation, data combination, quality control, and data publication. In particular, high-level data interoperability through the FAIR implementation of the repository is essential for ocean observation that requires multidisciplinary collaborative research. In Korea, ocean observatory organizations have repositories, including the ocean science data repository, JOISS; however, no studies evaluate the establishment and operation of data repositories in the FAIR principle. Therefore, this study aims to examine the construction process and data management status of the JOISS repository and the main functions and services of the web platform in terms of the data lifecycle and evaluate The FAIR principle of Open Science works in such an operating system and its limitations. The study provides implications for the improvement direction of data management and services of domestic marine repositories, including the JOISS, in an environment where the diversity and volume of data are rapidly increasing along with the evolution of ocean observation.",TRUE
https://openalex.org/W2332358533,The Trend and Future of Environmental Monitoring Technology,2015,https://doi.org/10.1541/ieejsmas.135.1,Yoshinori Matsumoto,"The environmental monitoring technology has changed from passive logging system to intelligent networked sensor system. The sensor node measures the physical, chemical and biochemical quantities, and transfers the data to the base station by wireless sensor network. The sensor network server integrates these data as the environment datasets, and uploads to a cloud server. The technology facilitates the development of hazard detection and alert system. The examples in the natural world, agriculture and industry are reviewed in this paper. The environmental monitoring network is divided into four different categories in the scale and function. The environmental monitoring will become a standard and fundamental tool in the future society.",FALSE
https://openalex.org/W4245306793,"Peer Review #1 of ""A data science challenge for converting airborne remote sensing data into ecological information (v0.1)""",2019,https://doi.org/10.7287/peerj.5843v0.1/reviews/1,"Sergio Marconi, Sarah Graves, Dihong Gong, Morteza Shahriari, Marion Le Bras, Bonnie J. Dorr, Peter Fontana, Justin Gearhart, Craig S. Greenberg, Dave Harris, Sugumar Arvind Kumar, Agarwal Nishant, Joshi Prarabdh, Sundeep U. Rege, Stephanie Ann, Bohlman Corresp, Ethan P. White, Daisy Zhe, Stephanie Bohlman, Daisy Wang, David J. Harris, Arvind Kumar Sugumar, Prarabdh Joshi, V Badrinarayanan, A Kendall, R Cipolla, C Baldeck, G Asner, R Martin, C Anderson, D Knapp, J Kellner, S Wright, J Barbosa, G Asner, P Bunting, R Lucas, J Carpenter, Tony Chan, Luminita Vese, M Dalponte, F Reyes, K Kandare, D Gianelle, M Dalponte, L Frizzera, D Gianelle, Bonnie Dorr, S Craig, Peter Greenberg, Mark Fontana, Marion Przybocki, Cathryn Bras, Oleg Ploehn, Aulov, E Michel, Wo Golden, Chang, Bonnie Dorr, S Craig, Peter Greenberg, Mark Fontana, Marion Przybocki, Cathryn Bras, Oleg Ploehn, Aulov, E Michel, Wo Golden, Chang, Bonnie Dorr, C Peter, Craig Fontana, Marion Greenberg, Mark Bras, Przybocki, L Duncanson, B Cook, G Hurtt, R Dubayah, I Eddy, S Gergel, N Coops, G Henebry, J Levine, H Zerriffi, E Shibkov, F Fassnacht, H Latifi, K Stereczak, A Modzelewska, M Lefsky, L Waser, C Straub, A Ghosh, D Gatziolis, J Fried, V Monleon, S Graves, G Asner, R Martin","Ecology has reached the point where data science competitions, in which multiple groups solve the same problem using the same data by different methods, will be productive for advancing quantitative methods for tasks such as species identification from remote sensing images.We ran a competition to help improve three tasks that are central to converting images into information on individual trees: 1) crown segmentation, for identifying the location and size of individual trees; 2) alignment, to match ground truthed trees with remote sensing; and 3) species classification of individual trees.Six teams (composed of 16 individual participants) submitted predictions for one or more tasks.The crown segmentation task proved to be the most challenging, with the highest-performing algorithm yielding only 34% overlap between remotely sensed crowns and the ground truthed trees.However, most algorithms performed better on large trees.For the alignment task, an algorithm based on minimizing the difference, in terms of both position and tree size, between ground truthed and remotely sensed crowns yielded a perfect alignment.In hindsight, this task was over simplified by only including targeted trees instead of all possible remotely sensed crowns.Several algorithms performed well for species classification, with the highest-performing algorithm correctly classifying 92% of individuals and performing well on both common and rare species.Comparisons of results across algorithms provided a number of insights for improving the overall accuracy in extracting ecological information from remote sensing.Our experience suggests that this kind of competition can benefit methods development in ecology and biology more broadly.",FALSE
https://openalex.org/W3142836235,Disentangling the roles of inter- and intraspecific variation on leaf trait distributions across the eastern United States,2021,https://doi.org/10.1101/2021.04.01.438064,"Sergio Marconi, Benjamin G. Weinstein, Jeremy W. Lichstein, Stephanie Bohlman, Aditya Singh, Ethan P. White","Abstract Functional traits are influenced by phylogenetic constraints and environmental conditions, but previous large-scale studies modeled traits either as species weighted averages or directly from the environment, precluding analyses of the relative contributions of inter- and intraspecific variation across regions. We developed a joint model integrating phylogenetic and environmental information to understand and predict the distribution of eight leaf traits across the eastern USA. This model explained 68% of trait variation, outperforming both species-only and environment-only models, with variance attributable to species alone (23%), the environment alone (13%), and their combined effects (25%). The importance of the two drivers varied by trait. Predictions for the eastern USA produced accurate estimates of intraspecific variation and deviated from both species-only and environment-only models. Predictions revealed that intraspecific variation holds information across scales, affects relationships in the leaf economic spectrum and is key for interpreting trait distributions and ecosystem processes within and across ecoregions.",FALSE
https://openalex.org/W4220742327,Disentangling the roles of inter and intraspecific variation on leaf trait distributions across the eastern United States,2022,https://doi.org/10.22541/au.164334453.34897595/v1,"Sergio Marconi, Ben Weinstein, Jeremy W. Lichstein, Stephanie Bohlman, Aditya Singh, Ethan P. White","Functional traits are influenced by phylogenetic constraints and environmental conditions, but previous large-scale studies modeled traits either as species weighted averages or directly from the environment, precluding analyses of the relative contributions of inter- and intraspecific variation across regions. We developed a joint model integrating phylogenetic and environmental information to understand and predict the distribution of eight leaf traits across the eastern US. This model explained 68% of trait variation, outperforming both species-only and environment-only models, with variance attributable to species alone (23%), the environment alone (13%), and their overlapping effects (25%). The importance of the two drivers varied by trait. Predictions for the eastern US produced accurate estimates of intraspecific variation and deviated from both species-only and environment-only models. Predictions revealed that intraspecific variation holds information across scales, affects relationships in the leaf economic spectrum and is key for interpreting trait distributions and ecosystem processes within and across ecoregions.",FALSE
https://openalex.org/W3090808315,Specimens in a Broader Context: The National Ecological Observatory Network and the extended specimen,2020,https://doi.org/10.3897/biss.4.59208,Katherine E. LeVan,"Community innovations in both specimen digitization (e.g., Morphbank; SlideAtlas; Inselect, Hudson et al. 2015) and data standards (e.g., the National Science Foundation initative ""Advancing Digitization of Biodiversity Collections"", Page et al. 2015, Nelson and Shari 2019; Darwin Core (Darwin Core Task Group 2009)), have resulted in digitized specimens with rich contextual metadata and the capacity to share such specimen information widely. These extended specimens have allowed for the exploration of cross-scale research questions that traverse multiple taxonomic, spatial and temporal scales. As a relatively new collection organization, the National Ecological Observatory Network (NEON; Keller et al. 2008) has curated and archived &amp;gt;200,000 specimens to date and is projected to archive between 80,000 and 120,000 specimens annually through its 30-year, continental-scale environmental monitoring program. NEON has embraced the Extended Specimen paradigm (introduced by Webster 2017; NEON's implementation described in Lendemer et al. 2020), and each sample is physically and digitally curated from the point of collection enabling sample discoverability that maximizes specimen Findability, Accessibility, Interoperability, and Reusability (the FAIR standard; Wilkinson et al. 2016). All archived specimens are associated with precise spatial and temporal information and (where available/applicable) NEON also integrates specimen images, morphometrics, genetic sequences and taxonomic data with the specimen records within a Symbiota platform. Any additional analyses or derived specimens created by the research community are also linked in the specimen record. NEON has benefited substantially from community development of tools and standards, but the process of data integration has not been without problems. Here, we will discuss challenges NEON has faced in the implementation of the extended specimen as well as solutions.",TRUE
https://openalex.org/W3120209385,Quantifying community responses to environmental variation from replicate time series,2021,https://doi.org/10.1101/2021.01.12.426425,"Joseph S. Phillips, Lucas A. Nell, Jamieson C. Botsch","Abstract Time-series data for ecological communities are increasingly available from long-term studies designed to track species responses to environmental change. However, classical multivariate methods for analyzing community composition have limited applicability for time series, as they do not account for temporal autocorrelation in community-member abundances. Furthermore, traditional approaches often obscure the connections between responses at the community level and those for individual taxa, limiting their capacity to infer mechanisms of community change. We show how linear mixed models that account for group-specific temporal autocorrelation and observation error can be used to infer both taxon- and community-level responses to environmental predictors from replicated time-series data. Variation in taxon-specific responses to predictors is modeled using random effects, which can be used to characterize variation in community composition. Moreover, the degree of autocorrelation is estimated separately for each taxon, since this is likely to vary due to differences in their underlying population dynamics. We illustrate the utility of the approach by analyzing the response of a predatory arthropod community to spatiotemporal variation in allochthonous resources in a subarctic landscape. Our results show how mixed models with temporal autocorrelation provide a unified approach to characterizing taxon- and community-level responses to environmental variation through time.",FALSE
https://openalex.org/W4410235654,Longitudinal trapping reveals differences in small mammal diversity and community composition between agriculture and shortgrass prairie,2025,https://doi.org/10.21203/rs.3.rs-6574387/v1,"Trevor Pellerite, Han Li","<title>Abstract</title> Grasslands in the Great Plains face threats such as agriculture conversion, yet the long-term impacts of this shift on small mammal communities remain underexplored. Using a decade of trapping data from the National Ecological Observatory Network (NEON), we compared small mammal diversity and community composition between a native shortgrass prairie site and an active agricultural site in Colorado. We found no significant difference in species richness between the two habitats; however, the shortgrass prairie exhibited significantly higher diversity. Community composition diverged substantially between sites. The prairie site was characterized by species such as <italic>Perognathus flavus</italic> , <italic>Reithrodontomys megalotis</italic> , and <italic>Dipodomys ordii</italic> , while the agricultural site was dominated by generalists like <italic>Peromyscus maniculatus</italic> , <italic>Onychomys leucogaster</italic> , and the non-native <italic>Mus musculus</italic> . Indicator species analysis identified distinct species associated with each habitat, reinforcing these patterns. Additionally, small mammal communities at the prairie site showed greater temporal variability, whereas agricultural communities were more stable across years. These findings highlight the ecological consequences of agricultural conversion, particularly the reduction of small mammal diversity and the displacement of prairie specialists by generalists. Our study underscores the value of long-term monitoring in detecting persistent community changes and advocates for a focus on community composition—not just species richness—when assessing habitat quality and ecological impacts. This research has implications for conservation strategies in grassland systems threatened by continued agricultural expansion.",FALSE
https://openalex.org/W4389286559,Does Tree Crown Architecture Differ by Tree Species? A test with NEON data,2023,https://doi.org/10.22541/essoar.170158292.22863161/v1,"Y. Fan, Ethan R Cade, Conner W Channels, G. Burch Fisher, Steven M. Guinn, Christopher Hughes, Lydia R Nicolai, Andrew J. Elmore, Brenden E. McNeil","Tree crown architecture, which we define as the 3-D arrangement and orientation of leaves within a tree crown, influences the rates of photosynthesis, evapotranspiration, and spectral reflectance that affect tree and forest responses to climate change. As part of their adaptive and acclimation strategies for responding to environmental variability, trees are likely to differ in their tree crown architectures, but these differences remain poorly described. We use measurements from 11 deciduous forest locations within the National Ecological Observatory Network (NEON) to quantify traits that can define key dimensions of variability in crown architecture. Specifically, we: (1) measure seasonal trends in mean leaf angle (MLA) from tower-based time-lapse photography, (2) quantify traits describing the density and distribution of leaves in tree crowns from NEON Airborne Observation Platform (AOP) LiDAR data, and (3) infer crown functioning from multi-scale data on near-infrared reflectance of vegetation (NIRv), as obtained from phenocams, the NEON AOP imaging spectrometer, and Harmonized Landsat Sentinel-2 (HLS). From these data, we test for trait covariations (e.g., among MLA, the vertical distribution of plant area index, and the seasonal peak of NIRv) that can suggest fundamental tradeoffs governing how each species arranges and orients leaves in their crowns. In describing how these crown architectural traits covary across the diverse tree species and wide environmental gradients within 11 NEON sites, we highlight implications for tree ecophysiology and remote sensing-based studies on the interactions of trees, forests and climate change.",FALSE
https://openalex.org/W4252311142,Validation of SMAP Soil Moisture at Terrestrial National Ecological Observatory Network (NEON) Sites Show Potential for Soil Moisture Retrieval in Forested Areas,2021,https://doi.org/10.36227/techrxiv.14681298,"Edward Ayres, Andreas Colliander, Michael H. Cosh, Joshua A. Roberti, Samuel M. Simkin, Melissa A. Genazzio","Soil moisture influences forest health, fire occurrence and extent, and insect and pathogen impacts, creating a need for regular, globally extensive soil moisture measurements that can only be achieved by satellite-based sensors, such as NASA’s Soil Moisture Active Passive (SMAP). However, SMAP data for forested regions, which account for ~20% of land cover globally, are flagged as unreliable due to interference from vegetation water content, and forests were underrepresented in previous validation efforts, preventing an assessment of measurement accuracy in these biomes. Here we compare over twelve thousand SMAP soil moisture measurements, representing 88 site-years, to in-situ soil moisture measurements from forty National Ecological Observatory Network (NEON) sites throughout the US, half of which are forested. At unforested NEON sites, agreement with SMAP soil moisture (unbiased RMSD: 0.046 m&lt;sup&gt;3&lt;/sup&gt; m&lt;sup&gt;-3&lt;/sup&gt;) was similar to previous sparse network validations (which include inflation of the metric due to spatial representativeness errors). For the forested sites, SMAP achieved a reasonable level of accuracy (unbiased RMSD: 0.06 m&lt;sup&gt;3&lt;/sup&gt; m&lt;sup&gt;-3&lt;/sup&gt; or 0.053 m&lt;sup&gt;3&lt;/sup&gt; m&lt;sup&gt;-3&lt;/sup&gt; after accounting for random representativeness errors) indicating SMAP is sensitive to changes in soil moisture in forest ecosystems. Moreover, we identified that both an index of vegetation water content and canopy height were related to mean difference, which incorporates measurement bias and representativeness bias, and suggests a potential approach to improve SMAP algorithm parameterization for forested regions. In addition, expanding the number and extent of soil moisture measurements at forested validation sites would likely further reduce mean difference by minimizing representativeness errors.",FALSE
